fid,aspect,elv,flowAcc,lithology,planCurv,profCurv,riverProx,roadProx,slope,soil,SPI,TPI,TRI,TWI,xcoord,ycoord
2875,261.142730712891,386.534362792969,6.68776893615723,686,-0.0151812871918082,-0.0151812871918082,2575.98510742188,5.83095169067383,2.01393604278564,9,0.454280763864517,-1.40613126754761,1.37052392959595,4.12330484390259,3656479.03733286,584719.322616119
2876,251.104873657227,930.385314941406,4.52824878692627,434,0.00729978876188397,0.00729978876188397,16966.849609375,5.38516473770142,13.7962789535522,5,31.5980548858643,4.13608551025391,4.88857507705688,-0.10124383866787,3531115.09245684,609028.848970286
2877,195.009231567383,573.538024902344,2.03930163383484,686,0.00450353696942329,0.00450353696942329,9048.8671875,27.4590606689453,4.82715654373169,8,-1.34259724617004,-0.81244558095932,1.91709625720978,7.84112882614136,3640278.13959844,582526.836545722
2878,173.465682983398,578.923278808594,1.85356450080872,785,0.00596635369583964,0.00596635369583964,6468.4619140625,32.2024841308594,4.87347841262817,17,-14.0516862869263,1.00408113002777,1.70853972434998,7.72983264923096,3496090.86667526,526996.66020667
2879,265.604278564453,454.897399902344,25.9069232940674,278,-0.0325106829404831,-0.0325106829404831,4634.87890625,33.2415390014648,3.87942981719971,12,-25.4345607757568,-2.62128257751465,2.0729718208313,9.78501987457275,3367808.9633419,565015.435404298
2880,194.979690551758,1159.62243652344,26.1496467590332,278,0.00304009695537388,0.00304009695537388,20492.12890625,85.5862121582031,19.994312286377,5,14.9332399368286,-4.5157732963562,6.98036623001099,3.98213601112366,3514968.92675821,418197.238697035
2881,258.471466064453,1334.11584472656,12.0257387161255,686,-0.0014783771475777,-0.0014783771475777,5373.26708984375,11,19.7869071960449,8,-8.87987232208252,205.16682434082,6.88934564590454,9.72154998779297,3569135.2272936,555263.913640686
2882,359.818756103516,1244.71118164062,6.35289907455444,686,-0.00658197468146682,-0.00658197468146682,1836.13720703125,7.07106781005859,6.0441198348999,8,3.78224420547485,0.838837504386902,2.13071227073669,2.09342002868652,3572576.44814087,560069.450384951
2883,100.198265075684,1415.267578125,49.678092956543,547,-0.0109734172001481,-0.0109734172001481,1441.24951171875,56.7186050415039,13.4335355758667,9,112.451644897461,-11.5323619842529,5.36845064163208,3.0954213142395,3615447.12623937,495302.045477111
2884,167.422592163086,17.2555179595947,1.29144382476807,17,-0.0180376898497343,-0.0180376898497343,24106.302734375,29.6984844207764,1.71514046192169,12,-1.61775040626526,0.933344602584839,0.630161941051483,7.27251958847046,3436261.56425572,437297.591181743
2885,202.154174804688,638.240112304688,1.33251798152924,679,0.0139874089509249,0.0139874089509249,37350.53125,21.1896209716797,1.34385514259338,17,-3.4713773727417,1.58926808834076,0.523165345191956,7.31402158737183,3523986.96776144,510027.780620842
2886,226.745819091797,744.251403808594,63.5451278686523,490,-0.013991585932672,-0.013991585932672,5246.65625,8.5440034866333,2.94485259056091,9,32.1998977661133,-4.32976818084717,1.34424352645874,4.96571969985962,3408706.92310122,559894.178209245
2887,12.0100650787354,857.986877441406,119.285865783691,686,-0.00515058450400829,-0.00515058450400829,14985.2626953125,46.8721656799316,4.52698230743408,8,-26.060359954834,78.1987686157227,5.25178289413452,11.1092348098755,3615036.3673956,528677.127454137
2888,109.264205932617,760.394958496094,4.76658916473389,443,0.000831421930342913,0.000831421930342913,270,15,27.0335922241211,8,0.178050622344017,-9.35690402984619,10.0807323455811,4.97700643539429,3556588.37152506,381258.088833676
2889,325.734680175781,1047.44897460938,10.065318107605,278,-0.00251178652979434,-0.00251178652979434,1359.30126953125,39.9624824523926,21.4046993255615,8,25.2881317138672,-2.63714933395386,7.70714664459229,1.33935713768005,3431380.91036231,529683.907156733
2890,130.150909423828,1474.73132324219,7.10081577301025,490,0.00809188280254602,0.00809188280254602,3095.23828125,10.2956304550171,5.41842746734619,10,-21.1375217437744,0.139080971479416,1.93559718132019,8.99550724029541,3588310.59606752,496019.01378528
2891,152.065551757812,1185.69836425781,2.09241843223572,151,0.0103305066004395,0.0103305066004395,12981.68359375,3.16227769851685,27.1800765991211,10,8.7103910446167,15.8362216949463,11.0609588623047,-0.601710677146912,3542729.18077183,406111.256018614
2892,12.418309211731,140.793655395508,15.2568674087524,82,-0.0127967987209558,-0.0127967987209558,11014.9033203125,95.8592681884766,5.71302604675293,9,-2.02006101608276,-1.02596592903137,1.9473739862442,9.37185573577881,3700689.27828365,558361.175323219
2893,288.847778320312,1074.68737792969,1.26284337043762,278,0.0219600200653076,0.0219600200653076,16986.78125,147.512710571289,7.88009023666382,12,-0.767004609107971,8.91693592071533,3.20134091377258,7.23694372177124,3455888.45919806,465840.466274581
2894,300.627044677734,203.147827148438,6.63183975219727,792,-0.0156935770064592,-0.0156935770064592,4850.45361328125,4,1.50888395309448,7,-8.53037166595459,-0.525894165039062,0.675519466400146,8.59974193572998,3716218.92795711,513908.699373692
2895,63.6537170410156,562.296813964844,1,10,0.0342946089804173,0.0342946089804173,5053.19677734375,42.0594825744629,3.70481491088867,17,3.80843925476074,4.57409000396729,2.12042379379272,-1.04189169406891,3468744.4958222,554562.474335072
2896,89.7567291259766,198.350921630859,13.4457311630249,792,-0.00917625054717064,-0.00917625054717064,5077.4501953125,12.806248664856,12.9688186645508,8,7.69938230514526,-5.34346008300781,4.64139652252197,3.00635147094727,3667997.02267328,499889.70703302
2897,353.732086181641,416.335510253906,9.72225189208984,785,-0.0118043525144458,-0.0118043525144458,536.656311035156,25.6124973297119,1.57305991649628,12,-24.7992687225342,-1.78349268436432,0.627951920032501,9.02390193939209,3490057.37221725,532190.035701671
2898,109.529708862305,587.555114746094,57.7635612487793,53,0.00430843560025096,0.00430843560025096,9173.72265625,142.506134033203,13.8176860809326,8,-556.296936035156,-3.36636114120483,4.70956325531006,12.0248146057129,3497690.17536442,486241.019073838
2899,261.123352050781,280.395812988281,3.01694440841675,547,0.00976900663226843,0.00976900663226843,30,71.5891036987305,2.38828229904175,9,-0.922409296035767,-0.0516547113656998,0.814093232154846,8.32330322265625,3663125.38062848,570005.534811853
2900,240.346008300781,364.936126708984,12.193886756897,785,0.00173624162562191,0.00173624162562191,6846.9697265625,6.70820379257202,4.6067590713501,12,382.977478027344,1.15115928649902,1.65190744400024,-0.146938979625702,3586658.87129074,620432.339017549
2901,74.447868347168,38.8759117126465,1.40021550655365,629,0.015378076583147,0.015378076583147,16279.802734375,57.3846664428711,3.60836434364319,7,0.943191885948181,1.74285209178925,1.41880762577057,0.91572904586792,3561489.03432701,665211.763255033
2902,226.643371582031,214.285385131836,15.7329797744751,686,-0.010337145999074,-0.010337145999074,11688.6484375,63.8905296325684,7.88211536407471,9,8.43642234802246,-8.30302429199219,3.49976277351379,3.04295325279236,3678032.98440153,574914.792693391
2903,58.9406623840332,284.149017333984,18.6854496002197,547,-0.00155414128676057,-0.00155414128676057,3861.0361328125,199.271179199219,10.2494201660156,9,16.0153636932373,-1.9532767534256,3.74440765380859,3.04270458221436,3666007.4551788,562897.219894302
2904,72.8392868041992,740.703796386719,4.7489652633667,547,-0.00397915905341506,-0.00397915905341506,35511.04296875,11.7046995162964,6.59320974349976,8,0.94507247209549,0.0239059869199991,2.21164011955261,3.42427921295166,3528319.79555792,498099.915140377
2905,58.0137100219727,2219.15893554688,2.92821955680847,490,0.00280422973446548,0.00280422973446548,1592.54516601562,1,17.0533027648926,9,-5.55536842346191,-2.36178350448608,5.88428544998169,8.2720775604248,3501261.31559813,558811.560638461
2906,280.215179443359,979.965270996094,8.10611724853516,547,-0.0137796960771084,-0.0137796960771084,10199.7353515625,6.40312433242798,10.831618309021,8,-18.4237403869629,-4.87896060943604,4.08247423171997,8.92974472045898,3578950.07478052,611510.408166869
2907,79.7947692871094,560.851013183594,37.432502746582,547,0.00670789182186127,0.00670789182186127,4989.20849609375,63.1506118774414,4.64361906051636,12,-72.0863952636719,0.258635640144348,1.58019733428955,10.747745513916,3467277.30595466,539385.948380818
2908,265.393280029297,12.5398473739624,2.10351586341858,57,0.00368577311746776,0.00368577311746776,967.470947265625,20.3960781097412,6.45105695724487,13,-1.58272695541382,0.838830471038818,2.18248796463013,7.69138336181641,3436709.73308701,686943.067387625
2909,60.6053581237793,526.482788085938,2.02877616882324,547,0.0107793500646949,0.0107793500646949,7188.49072265625,6.32455539703369,19.2136421203613,10,2.10205388069153,12.6684331893921,8.23448181152344,0.874661445617676,3539188.74944634,627035.656128502
2910,149.862899780273,1227.32470703125,10.6416902542114,278,0.000587802554946393,0.000587802554946393,8561.833984375,43.0464859008789,24.1906490325928,9,27.4619598388672,-3.05880498886108,8.62067604064941,1.8031165599823,3448776.54334079,476072.272088555
2911,299.357177734375,1354.87194824219,8.27442455291748,785,0.0142310010269284,0.0142310010269284,4417.44287109375,19.3132076263428,8.1890926361084,9,66.1001739501953,-5.34981727600098,2.88903713226318,0.564311444759369,3508806.77090742,585719.31249702
2912,71.9417495727539,34.491455078125,1.47811424732208,629,0.010023657232523,0.010023657232523,18511.62890625,28.8617401123047,3.28250670433044,4,1.42676115036011,3.00448870658875,1.39323353767395,0.775898396968842,3538510.16646818,666262.587265183
2913,17.2933616638184,1557.8896484375,1.89466857910156,792,0.0144461113959551,0.0144461113959551,14417.5517578125,1,2.8765287399292,9,-0.042582530528307,1.41941046714783,1.16992509365082,7.73740339279175,3559564.38646403,545541.564607206
2914,348.668090820312,201.183563232422,1.90870594978333,785,0.00964006967842579,0.00964006967842579,15740.1962890625,22,6.54562711715698,9,-0.446142613887787,1.73737025260925,2.28383660316467,7.59997367858887,3679947.14922062,500109.980578337
2915,290.759338378906,1278.18444824219,6.38677740097046,443,0.00112791627179831,0.00112791627179831,14780.046875,0,16.0048313140869,5,0.0379573069512844,-4.62489128112793,5.72123765945435,7.20114994049072,3543637.73131881,390575.933415408
2916,249.665557861328,25,1.08937704563141,17,0.0203121360391378,0.0203121360391378,32629.921875,2.82842707633972,1.54167652130127,5,-2.01968288421631,2.43747067451477,0.728206217288971,7.10762739181519,3519819.99279541,387528.016545581
2917,55.6554794311523,207.290252685547,2.17575573921204,785,0.00716743478551507,0.00716743478551507,9723.564453125,24.1660919189453,12.4994592666626,10,5.75238561630249,2.02630400657654,4.44081258773804,0.052708026021719,3698865.15544956,521158.576612326
2918,309.097839355469,784.048522949219,2.80589652061462,278,-0.00479621160775423,-0.00479621160775423,6311.41796875,86.6833343505859,43.2484512329102,5,0.0941969230771065,3.68582558631897,18.1212711334229,4.39125537872314,3486364.33208558,432968.157395843
2919,214.361663818359,714.578735351562,1.99459993839264,547,-0.00693301437422633,-0.00693301437422633,7110.06298828125,21.4009342193604,40.2090950012207,10,-1.69577157497406,97.7051544189453,16.8799514770508,7.7762017250061,3655889.70404261,503219.418461398
2920,110.254928588867,516.956787109375,80.0346832275391,434,0.00164919544477016,0.00164919544477016,1506.58544921875,66.2193298339844,10.1891889572144,2,-74.3178329467773,-0.817341566085815,3.54820227622986,11.749457359314,3501552.5450113,601068.863435361
2921,123.870132446289,42.3827819824219,10.6013431549072,82,0.00613638432696462,0.00613638432696462,11879.2802734375,21.5406589508057,2.54313611984253,11,-11.6378135681152,-1.11967515945435,0.905113160610199,9.53373432159424,3436579.59308009,673129.377439954
2922,294.181243896484,72,1.59905290603638,82,-0.00386533513665199,-0.00386533513665199,21549.650390625,1,4.45782327651978,5,18.6702346801758,3.17947506904602,1.93108952045441,-2.05158829689026,3426001.72010134,658736.132827344
2923,52.859130859375,650.915588378906,6.10653400421143,278,-0.00456829601898789,-0.00456829601898789,690.65185546875,6.40312433242798,4.51517057418823,17,27.9985256195068,-0.58251953125,1.52455532550812,0.117796391248703,3364329.56595382,534487.549550179
2924,192.259307861328,810.067321777344,8.50150203704834,785,-0.00213174591772258,-0.00213174591772258,4778.67138671875,22.2036037445068,19.0584583282471,9,-12.4408931732178,-0.260992914438248,6.81176948547363,9.05006313323975,3582889.42948812,594375.302165311
2925,270.784942626953,247.047241210938,8.95667266845703,803,-0.00215086317621171,-0.00215086317621171,5748.8173828125,18.0277557373047,6.71892356872559,9,58.7397613525391,-5.95082855224609,2.59949350357056,0.6526859998703,3530556.77705694,636352.363269727
2926,60.5226936340332,671.23828125,7.90875673294067,547,-0.00927555095404387,-0.00927555095404387,10376.9208984375,46.0108680725098,28.8743686676025,9,35.9941711425781,-2.18733334541321,10.8402156829834,0.294007152318954,3503459.09805229,637868.615637604
2927,9.42146396636963,196.241134643555,1.29023921489716,82,0.00441374722868204,0.00441374722868204,1980.90893554688,17.6918067932129,2.29738306999207,7,-1.00383687019348,2.48662710189819,0.823368310928345,7.22722339630127,3716506.19487141,506314.173436966
2928,205.677825927734,508.937072753906,63.0309829711914,547,-0.0123666794970632,-0.0123666794970632,1261.78442382812,17.8044929504395,17.7427062988281,8,-416.7548828125,-9.36940097808838,6.83059358596802,10.9439573287964,3444470.23263087,585149.122463019
2929,165.244216918945,651.92431640625,6.11632871627808,278,0.00541515974327922,0.00541515974327922,23296.578125,53.5350341796875,22.2826919555664,9,-2.31678509712219,-1.12944400310516,7.92565631866455,9.04971981048584,3399673.76756075,478407.384778676
2930,153.196365356445,1981.92065429688,1.3797994852066,547,-0.0089081134647131,-0.0089081134647131,2835.91259765625,9.21954441070557,7.18790435791016,8,-3.41251254081726,7.46467876434326,2.5804226398468,7.25671005249023,3545793.57040567,555597.367993692
2931,212.455017089844,483.7568359375,8.14955139160156,686,0.00503565091639757,0.00503565091639757,3561.41821289062,41.7612266540527,16.1402778625488,9,-16.2838516235352,3.14633250236511,5.80672311782837,9.68271064758301,3654915.79182505,587127.25326897
2932,168.834930419922,2201.23657226562,3.41668915748596,490,0.00415375921875238,0.00415375921875238,17504.8125,54.4518127441406,38.5310974121094,9,-6.69337463378906,3.4091796875,15.3298292160034,8.14559078216553,3479484.4005947,583516.535954708
2933,95.5420913696289,92.2787399291992,5.86576557159424,307,-0.0135983936488628,-0.0135983936488628,13428.34375,67.9558715820312,10.0063648223877,9,0.0585862770676613,-3.92851138114929,4.32290172576904,6.29313564300537,3407903.57319559,630939.982403936
2934,222.322128295898,19.7777004241943,5.05797910690308,17,-0.0113692618906498,-0.0113692618906498,26085.53125,2.2360680103302,2.00510263442993,5,-10.6831207275391,-0.520098567008972,0.728168547153473,8.49032115936279,3404548.71824566,459806.220150752
2935,198.566284179688,597.317199707031,5.29251623153687,165,0.0123083041980863,0.0123083041980863,483.735473632812,0,6.35302209854126,9,6.58031892776489,0.694553673267365,2.76276588439941,1.94947683811188,3545360.18107085,457458.253714514
2936,351.502532958984,5.77305507659912,2.90446519851685,404,-0.010011631064117,-0.010011631064117,31512.869140625,2.2360680103302,3.48280882835388,10,-1.95723283290863,-0.597961068153381,1.22398674488068,8.42570209503174,3560099.42018202,690907.929950204
2937,31.6013851165771,28.2038192749023,6.96569585800171,17,-0.00658991048112512,-0.00658991048112512,9136.61328125,2.2360680103302,0.828018546104431,7,16.4412403106689,-0.854929208755493,0.68283212184906,0.544746100902557,3421084.63842167,687450.008342751
2938,142.695816040039,857.122131347656,20.0714912414551,10,-0.00264621526002884,-0.00264621526002884,3606.61889648438,21.2132034301758,10.2927284240723,10,239.730056762695,-5.24886322021484,3.53716349601746,0.513462781906128,3578994.35571936,479421.465109532
2939,127.009971618652,750.539245605469,1.0529477596283,490,0.0273853149265051,0.0273853149265051,5426.60107421875,37.802116394043,3.46192479133606,8,0.725100040435791,3.18258905410767,1.93407797813416,0.876845598220825,3477986.02428211,520650.839314934
2940,52.8392524719238,371.273345947266,1.12080025672913,79,0.0322460234165192,0.0322460234165192,30,1.41421353816986,2.79435110092163,9,0.399960815906525,2.75999331474304,1.29127514362335,1.40467929840088,3621171.15842809,607148.868902683
2941,279.771148681641,419.70166015625,12.9350128173828,434,0.00639326917007565,0.00639326917007565,1772.28662109375,57.628116607666,22.6461982727051,2,-36.0729026794434,6.23258447647095,8.32038402557373,9.58023929595947,3503110.11856837,599627.137109248
2942,11.6737728118896,1469.31066894531,20.2938766479492,547,-0.0132291624322534,-0.0132291624322534,34303.8671875,31.0644493103027,5.10615110397339,8,4.49958848953247,-1.71481740474701,2.38522338867188,3.75142669677734,3542704.08693879,507300.161121379
2943,12.0717515945435,25,1.35573887825012,17,0.011136369779706,0.011136369779706,23010.3125,10.8166542053223,0.978640854358673,5,4.37889909744263,1.02687501907349,0.333927631378174,-0.793692886829376,3522354.99065334,377720.804428654
2944,25.4490642547607,1038.99145507812,19.8392887115479,686,0.0112329432740808,0.0112329432740808,3228.45166015625,110.941429138184,9.11468601226807,8,-2.98945140838623,-8.80832672119141,3.32773303985596,10.4448585510254,3620099.34134606,580283.02892469
2945,277.340301513672,1165.50463867188,4.83257579803467,278,0.0069115455262363,0.0069115455262363,22687.162109375,82.3468246459961,24.5684261322021,8,-4.38946294784546,7.04339122772217,8.99181175231934,8.59218120574951,3510527.75890849,412351.024353363
2946,353.294586181641,67.9261474609375,55.8114700317383,792,-0.000788772013038397,-0.000788772013038397,60,42.4499702453613,87.4371871948242,9,-13489.896484375,-489.518035888672,573.014953613281,10.8299427032471,3549890.38791983,558796.821544815
2947,43.6190795898438,715.199401855469,17.9940071105957,785,0.0240636058151722,0.0240636058151722,13651.615234375,10.1980390548706,1.39042603969574,9,-8.79427528381348,-4.4030613899231,0.986316621303558,10.2444438934326,3594497.00871296,600018.37770169
2948,327.395751953125,357.45458984375,20.9559478759766,547,0.00289372354745865,0.00289372354745865,308.868927001953,78.1024932861328,45.3649826049805,9,-123.369804382324,-4.26361417770386,19.757963180542,10.0814294815063,3433522.97572583,588213.821778781
2949,178.817199707031,2271.14794921875,6.57571458816528,490,-0.00671950820833445,-0.00671950820833445,1914.36669921875,9.84885787963867,22.5679492950439,9,69.5782241821289,-7.69149875640869,8.33430767059326,-0.446699410676956,3492053.35427684,556779.298658386
2950,355.804107666016,951.461975097656,28.0677299499512,686,0.00029526514117606,0.00029526514117606,3428.41064453125,28.1780052185059,10.0548553466797,9,30.6523380279541,0.342791587114334,3.48256421089172,3.18606185913086,3575507.16308838,572995.096933956
2951,32.3025398254395,402.818176269531,10.4252634048462,547,0.0256458166986704,0.0256458166986704,742.158996582031,13.9283885955811,4.54402303695679,9,-0.580019295215607,-1.12896478176117,1.99199676513672,9.56256484985352,3550993.49553333,616328.242442672
2952,190.005264282227,943.055908203125,4.3419361114502,686,0.0010623283451423,0.0010623283451423,3468.0830078125,0,17.7552433013916,9,-4.86350393295288,0.652505397796631,6.17948341369629,8.69786071777344,3581566.81135272,594964.241710023
2953,348.239837646484,173.114639282227,6.40239667892456,82,-0.0141410138458014,-0.0141410138458014,18304.869140625,24.7588367462158,3.89183020591736,17,4.03021717071533,-1.76228213310242,1.45826387405396,2.09726428985596,3716552.51181394,529067.575491262
2954,197.211929321289,1200.77160644531,15.4333047866821,547,0.00377460871823132,0.00377460871823132,8145.4833984375,40.7062644958496,19.580249786377,8,24.0733966827393,1.17461657524109,6.80611562728882,2.33460426330566,3467789.81457455,558889.660435695
2955,40.6343460083008,672.259155273438,3.1381528377533,547,-0.00635057454928756,-0.00635057454928756,8548.947265625,14.1421356201172,5.13749217987061,5,8.60048770904541,-0.623322367668152,1.77709066867828,0.263193726539612,3618375.86723489,597831.081467009
2956,65.4703598022461,617.391845703125,2.00449848175049,686,-0.0280456971377134,-0.0280456971377134,12581.4150390625,55.4707145690918,6.20995283126831,8,-8.56833553314209,-1.30420577526093,2.21937441825867,7.92067861557007,3634465.05049803,587544.555550673
2957,213.937728881836,4.83285093307495,3.89912557601929,404,-0.000977841904386878,-0.000977841904386878,34469.42578125,152.43359375,2.52399468421936,14,-5.79727411270142,-0.811585545539856,0.961336851119995,8.45395278930664,3504929.98265548,374173.69794635
2958,119.445434570312,919.191101074219,1.80450344085693,547,0.00342609430663288,0.00342609430663288,10761.34765625,12.2065553665161,14.9761962890625,9,-1.81510508060455,6.73808336257935,5.86218500137329,7.53773641586304,3538149.35319761,617960.907928057
2959,289.925140380859,2037.40209960938,6.25453090667725,591,0.0222008749842644,0.0222008749842644,3387.87548828125,17.1172428131104,6.7636251449585,10,59.0856132507324,-3.74040603637695,2.6916778087616,1.23862075805664,3516326.21535499,606853.283592509
2960,5.59510087966919,185.68376159668,2.43227553367615,792,-0.00165734149049968,-0.00165734149049968,9593.435546875,42,14.7319993972778,9,1.17980444431305,-0.349182963371277,5.06459045410156,1.81137216091156,3411086.79872614,590478.273607707
2961,329.246978759766,1096.51574707031,11.7277908325195,490,0.00202859798446298,0.00202859798446298,5617.294921875,18.788293838501,15.3459930419922,8,58.464241027832,-3.94824886322021,5.45568180084229,2.75417971611023,3441258.48484983,531017.503578011
2962,102.01399230957,464.587219238281,2.73455548286438,278,0.00430443277582526,0.00430443277582526,18336.111328125,65.7647323608398,26.0849285125732,5,-4.00282049179077,0.945408999919891,9.73728466033936,7.98426532745361,3446629.36261815,451506.3561637
2963,226.574234008789,880.351440429688,2.88635921478271,490,0.0145484078675508,0.0145484078675508,7050.25537109375,31.0644493103027,5.26076412200928,10,-1.73806476593018,2.22324848175049,2.07129526138306,8.12098121643066,3410483.36980852,562696.897389762
2964,320.280975341797,12.020414352417,2.69096875190735,17,-0.0109068704769015,-0.0109068704769015,29659.45703125,8.48528099060059,6.1619758605957,12,-5.52771711349487,-0.748948514461517,2.16060185432434,7.96188926696777,3441041.55996592,432982.445959485
2965,45.4425849914551,167.777221679688,2.58298802375793,110,-0.00177553179673851,-0.00177553179673851,24650.0703125,4.12310552597046,17.2350292205811,8,-2.0195140838623,2.10601305961609,5.93936443328857,7.8215446472168,3510360.7991763,403859.507381976
2966,170.614852905273,34.0381507873535,7.61552000045776,629,-0.0173322036862373,-0.0173322036862373,1677.05102539062,14,6.05031299591064,4,-2.12105202674866,-3.77931046485901,2.21371531486511,8.92602634429932,3590264.76029715,670232.211339244
2967,8.37600231170654,1077,30.0612163543701,278,-0.0268548335880041,-0.0268548335880041,1690.94653320312,58.1807518005371,12.6325168609619,9,14.7458515167236,-18.5729808807373,6.43940305709839,3.66340255737305,3491752.03476572,431545.658646209
2968,269.144744873047,709.283508300781,1.85610997676849,686,0.0439342707395554,0.0439342707395554,11061.0537109375,13.8924436569214,1.76911067962646,9,-1.86641311645508,-0.944487690925598,1.50062012672424,7.85559415817261,3638035.77204585,577261.208024822
2969,50.0582695007324,1676.62524414062,30.8842811584473,53,-0.00583217013627291,-0.00583217013627291,16299.3076171875,7.21110248565674,18.8189277648926,1,47.4829864501953,4.02111482620239,6.56200695037842,2.78388166427612,3531152.81470779,433118.753658186
2970,21.9761333465576,288.472686767578,1.53327906131744,686,-0.0157818682491779,-0.0157818682491779,1784.43273925781,46.6154479980469,8.58665370941162,8,6.00888681411743,3.75525903701782,3.52585577964783,-0.899025797843933,3630220.91939465,619062.199313832
2971,313.194763183594,26.8410358428955,1.22477686405182,629,0.0435361452400684,0.0435361452400684,21705.90625,21.6333084106445,2.52832865715027,4,-0.629819631576538,1.54324531555176,0.936140358448029,7.24629592895508,3541725.52612345,668601.091342691
2972,241.845108032227,102.798225402832,85.4511795043945,110,-0.0120969526469707,-0.0120969526469707,35428.58984375,1.41421353816986,15.1514644622803,5,-126.404083251953,-5.13216304779053,5.4518895149231,11.3212203979492,3520254.96233925,396302.527946342
2973,22.7263946533203,38.103443145752,3.99862551689148,82,8.08072363724932E-05,8.08072363724932E-05,9327.1064453125,22.1359443664551,2.60032296180725,1,-0.983657419681549,0.551358461380005,0.893839597702026,8.29646492004395,3437427.86287956,677366.47662242
2974,13.9164381027222,1958.39709472656,6.5549054145813,686,0.000394049246096984,0.000394049246096984,7755.2177734375,34.4093017578125,36.039379119873,8,-7.88208961486816,4.63157510757446,13.966082572937,8.80730056762695,3594578.1027474,529641.013988693
2975,315.776672363281,217.396194458008,3.81288576126099,785,0.0106046348810196,0.0106046348810196,11243.1181640625,39.3573379516602,4.59671592712402,10,28.1938896179199,-2.1936628818512,1.62382245063782,-0.310491740703583,3655889.8734791,526878.683786432
2976,206.10661315918,1303.95715332031,3.01064944267273,278,0.00980359129607677,0.00980359129607677,2419.79345703125,5.0990195274353,19.9803600311279,8,1.52866411209106,2.70250797271729,7.17902135848999,2.8806459903717,3489982.59642765,429453.10177135
2977,88.6537094116211,877.983276367188,9.56870365142822,547,-0.000352475821273401,-0.000352475821273401,5844.3818359375,61.8546676635742,22.5192699432373,9,10.4171085357666,0.406344026327133,7.97068119049072,2.23736000061035,3440734.97582961,628326.36687611
2978,75.3406066894531,1271.03759765625,3.4297297000885,53,0.0105796102434397,0.0105796102434397,17522.568359375,118.118583679199,17.9175662994385,8,-7.87769556045532,12.7366218566895,6.49443292617798,8.3064432144165,3504115.39324203,464723.228917954
2979,359.119354248047,1283.00524902344,12.243221282959,278,-0.00284936768002808,-0.00284936768002808,0,4,8.79798316955566,5,-8.61124801635742,-2.20375180244446,2.99227976799011,9.52430629730225,3352973.08748148,543865.728208904
2980,216.572418212891,55.5747375488281,1.56854653358459,17,0.000666215259116143,0.000666215259116143,152.970581054688,31,4.84026002883911,1,2.11581087112427,1.18240392208099,1.65369498729706,0.528484523296356,3540925.48442604,638666.314772071
2981,254.034469604492,31.511438369751,1.93949592113495,17,-0.0132287759333849,-0.0132287759333849,8126.84423828125,9.21954441070557,1.46796119213104,6,13.7908096313477,0.115996234118938,0.628541052341461,-1.32751798629761,3474031.05740114,415047.918532514
2982,124.731582641602,12.7205991744995,3.22147607803345,17,0.0134866368025541,0.0134866368025541,5640.31884765625,38.275318145752,3.30825686454773,10,-1.50592958927155,0.0395830757915974,1.24658441543579,8.39965724945068,3365741.58037133,484579.603334724
2983,146.853057861328,1075.52099609375,2.66019248962402,53,0.0040734875947237,0.0040734875947237,19274.59765625,80.4114456176758,31.4544219970703,1,-3.60005354881287,5.21540117263794,11.8697462081909,7.85057783126831,3509927.19043914,467196.932695536
2984,307.525024414062,745.208618164062,2.08845186233521,686,0.00431612832471728,0.00431612832471728,11122.234375,69.065185546875,7.6106915473938,9,6.78535890579224,2.5989363193512,2.57553625106812,-0.25055593252182,3640503.48364668,574080.88026827
2985,179.646514892578,893.645874023438,4.17306327819824,278,0.00242033158428967,0.00242033158428967,9962.9814453125,9.05538558959961,22.1707324981689,5,-2.44415640830994,-2.2867283821106,7.91585636138916,8.37679004669189,3405424.31101365,523724.848025399
2986,170.878509521484,1583.630859375,8.85316944122314,686,-0.0034589278511703,-0.0034589278511703,6815.0205078125,10.6301460266113,29.5092601776123,10,-0.472050845623016,-2.45809364318848,12.2097787857056,9.0214262008667,3560962.53385849,553073.715222814
2987,95.0333251953125,385.791351318359,59.1981163024902,547,-0.00894173607230186,-0.00894173607230186,14134.8408203125,1,16.2550086975098,9,26.2773284912109,-9.43597412109375,5.85864353179932,4.84557390213013,3500241.10291544,644671.799049288
2988,196.218551635742,316.415222167969,3.55576467514038,785,0.000198012465261854,0.000198012465261854,2440.34838867188,57.2450866699219,18.1383533477783,8,6.46958208084106,2.3491837978363,6.66482877731323,0.722294628620148,3544452.22266875,628804.868827413
2989,287.811584472656,26.4345359802246,1.95629787445068,629,0.009645682759583,0.009645682759583,19914.623046875,37.161808013916,4.80446720123291,9,5.26587390899658,0.491161406040192,1.64874005317688,-0.192003980278969,3567093.85047715,673198.065481781
2990,9.20822238922119,1477.60070800781,4.8587589263916,547,0.00430520530790091,0.00430520530790091,8815.4072265625,86.8216552734375,31.7664985656738,12,-1.93949067592621,-3.41147255897522,11.9985761642456,8.53623390197754,3460033.60284192,583225.351190764
2991,166.830047607422,1906.52294921875,5.56991720199585,547,0.00453756749629974,0.00453756749629974,10635.455078125,78.2623825073242,14.8120079040527,9,-1.66568005084991,-0.0812229439616203,5.08855438232422,9.05769443511963,3554125.77343135,548700.580832044
